0
102
842
347
980
945
345
994
291
894
833
820
199
179
705
246
467
439
412
851
886
805
759
501
212
351
912
240
779
129
836
382
709
973
234
42
742
208
442
930
343
772
417
684
754
713
462
492
936
766
404
334
275
812
305
402
12
72
284
45
465
243
794
706
795
363
914
985
868
976
18
731
924
399
961
401
283
157
281
814
700
962
874
970
739
373
776
333
865
762
905
738
712
931
727
816
987
982
991
873
729
54
878
822
941
118
237
707
875
810
249
761
254
882
342
279
978
824
915
806
315
295
9
287
799
416
955
714
765
953
787
984
834
837
830
880
694
187
989
803
919
870
461
395
876
326
942
411
98
783
895
916
760
877
726
804
701
198
227
263
959
872
232
290
735
711
40
963
768
368
206
850
751
926
913
960
747
906
730
722
725
938
840
831
678
789
732
676
952
864
883
857
853
728
813
848
675
716
26
39
920
62
308
153
841
420
370
690
68
100
125
703
231
216
289
454
367
409
376
168
135
435
205
758
826
903
702
929
741
817
899
770
177
472
829
413
126
217
292
421
63
309
69
180
335
405
907
974
904
244
285
414
437
336
310
59
90
112
893
293
698
113
91
888
968
717
699
802
900
846
866
901
788
949
721
948
685
750
663
529
586
525
602
625
641
560
570
556
510
514
520
648
590
506
543
575
615
555
568
598
631
672
569
673
550
585
521
571
530
573
666
612
563
551
536
607
664
503
651
632
623
509
670
544
655
601
531
565
659
528
597
644
646
634
545
671
665
64
574
70
667
608
572
505
674
294
311
576
616
657
642
511
561
595
654
587
603
540
553
526
593
513
583
517
589
629
606
262
389
319
79
299
110
88
57
430
355
484
3
489
324
330
226
197
410
436
97
4
58
89
490
325
111
856
687
767
965
958
736
679
764
426
971
922
944
918
16
811
704
807
923
733
780
832
898
934
823
749
791
797
902
708
935
845
927
843
763
849
681
847
943
860
966
808
225
719
259
500
499
196
318
48
445
122
121
480
258
224
361
451
87
298
253
498
341
78
360
257
109
488
8
314
186
323
223
479
195
429
483
354
278
2
769
201
159
236
317
120
56
329
388
152
838
444
419
47
307
248
771
369
67
146
173
723
99
947
105
475
383
158
235
344
443
835
418
867
778
46
466
683
925
178
306
403
879
774
127
790
181
855
491
827
969
744
977
957
116
449
132
266
192
85
457
302
75
809
350
339
140
211
734
52
164
755
251
380
954
106
861
239
147
162
476
720
174
757
202
160
446
49
123
452
481
362
746
859
677
692
581
669
599
580
635
653
889
592
600
656
594
516
512
584
549
534
630
539
515
300
356
431
485
627
320
80
331
390
639
136
169
455
523
532
689
154
493
103
348
542
371
605
276
473
13
73
564
613
218
415
286
337
507
114
433
358
209
19
282
43
190
22
398
496
374
221
264
469
233
441
378
691
207
41
28
427
908
17
775
130
241
213
352
143
463
618
138
156
400
296
188
280
447
50
175
203
255
693
148
477
470
107
424
385
94
165
381
76
303
458
133
327
193
267
141
396
83
228
128
423
407
696
928
365
182
967
718
801
756
819
710
911
753
881
60
438
245
406
422
972
800
737
468
773
247
200
346
792
440
863
858
151
230
387
932
377
101
828
891
844
896
890
871
946
220
145
82
495
979
743
21
471
862
66
150
917
697
937
172
892
933
981
386
304
680
397
229
176
11
781
950
44
784
214
474
464
242
910
793
785
137
155
432
357
777
909
983
839
71
682
104
786
796
189
897
142
274
748
964
956
27
885
887
818
96
724
975
815
939
884
740
688
821
951
695
260
261
940
61
117
340
450
53
163
252
86
55
119
366
250
124
921
715
482
238
161
316
288
453
215
995
854
92
686
364
456
301
349
277
1
74
139
353
428
84
191
131
297
497
448
204
51
434
210
115
359
487
478
167
95
77
256
194
108
134
328
375
408
265
222
379
38
185
460
25
394
313
7
322
338
798
997
782
552
582
752
852
825
745
384
93
10
183
166
268
149
459
184
425
273
33
272
32
270
34
36
37
35
31
24
269
30
15
171
392
312
65
14
321
494
219
81
391
332
486
372
6
990
170
20
144
29
23
271
393
986
869
988
5
621
524
546
502
660
647
662
661
610
633
645
554
527
588
577
508
643
609
596
614
668
658
538
628
562
558
518
624
557
535
537
652
566
604
611
541
617
622
619
547
578
559
567
579
548
638
522
649
626
636
640
650
996
992
637
591
504
620
993
519
533
